transaction_id,customer_id,transaction_date,amount,category
32771,4597,2024-07-15,135.71,Clothing
32772,4597,2024-07-05,135.21,Sports & Outdoors
32773,4597,2024-01-19,135.59,Clothing
32774,4597,2024-08-11,91.6,Electronics
32775,4597,2024-12-25,228.45,Clothing
32776,4597,2024-04-21,194.94,Clothing
32777,4597,2024-05-25,161.45,Books & Media
32778,4597,2024-06-05,186.67,Home & Garden
32779,4597,2024-01-01,183.89,Home & Garden
32780,4597,2024-10-15,105.32,Electronics
32781,4597,2024-08-04,178.65,Clothing
32782,4597,2024-12-24,207.14,Electronics
32783,4597,2024-12-30,119.49,Clothing
32784,4597,2024-04-12,80.98,Clothing
32785,4597,2024-02-28,97.71,Home & Garden
32786,4597,2024-12-27,145.66,Sports & Outdoors
32787,4597,2024-03-21,95.11,Home & Garden
32788,4597,2024-03-26,142.26,Electronics
32789,4598,2024-10-06,28.13,Home & Garden
32790,4598,2024-06-24,34.99,Clothing
32791,4598,2024-10-31,29.65,Sports & Outdoors
32792,4598,2024-06-12,34.62,Home & Garden
32793,4598,2024-04-02,41.33,Sports & Outdoors
32794,4598,2024-08-23,24.94,Electronics
32795,4598,2024-02-08,37.95,Sports & Outdoors
32796,4598,2024-02-08,26.05,Clothing
32797,4599,2024-08-10,79.86,Clothing
32798,4599,2024-10-07,78.04,Electronics
32799,4599,2024-07-01,88.53,Clothing
32800,4599,2024-04-22,84.43,Clothing
32801,4599,2024-03-31,109.73,Clothing
32802,4599,2024-10-29,79.37,Electronics
32803,4599,2024-06-28,64.94,Electronics
32804,4599,2024-11-12,102.31,Home & Garden
32805,4599,2024-01-23,87.94,Electronics
32806,4599,2024-02-01,101.22,Home & Garden
32807,4600,2024-10-12,144.6,Books & Media
32808,4600,2024-08-25,91.11,Clothing
32809,4600,2024-02-02,250.98,Home & Garden
32810,4600,2024-12-04,122.88,Clothing
32811,4600,2024-12-09,97.76,Clothing
32812,4600,2024-10-12,182.26,Clothing
32813,4600,2024-09-20,107.47,Electronics
32814,4600,2024-07-13,132.34,Sports & Outdoors
32815,4600,2024-05-08,155.61,Home & Garden
32816,4600,2024-01-11,143.55,Home & Garden
32817,4600,2024-09-17,133.65,Sports & Outdoors
32818,4600,2024-05-03,221.54,Clothing
32819,4600,2024-08-24,144.98,Home & Garden
32820,4600,2024-04-21,109.53,Electronics
32821,4600,2024-06-13,193.96,Home & Garden
32822,4600,2024-06-24,117.49,Home & Garden
32823,4600,2024-05-20,145.09,Electronics
32824,4600,2024-04-26,109.29,Electronics
32825,4600,2024-05-29,159.51,Home & Garden
32826,4600,2024-01-22,151.79,Clothing
32827,4600,2024-02-03,148.69,Clothing
32828,4600,2024-03-11,156.75,Sports & Outdoors
32829,4600,2024-07-04,186.8,Clothing
32830,4601,2024-04-07,42.38,Home & Garden
32831,4601,2024-09-08,24.09,Electronics
32832,4601,2024-09-13,27.92,Electronics
32833,4601,2024-07-27,44.71,Sports & Outdoors
32834,4601,2024-04-03,26.78,Electronics
32835,4601,2024-07-28,40.16,Sports & Outdoors
32836,4601,2024-10-19,43.81,Clothing
32837,4601,2024-11-03,17.76,Sports & Outdoors
32838,4602,2024-08-26,70.25,Clothing
32839,4602,2024-09-15,99.56,Electronics
32840,4602,2024-01-19,76.47,Electronics
32841,4602,2024-07-16,70.3,Books & Media
32842,4603,2024-03-17,74.96,Electronics
32843,4603,2024-08-06,79.87,Sports & Outdoors
32844,4604,2024-04-18,27.88,Electronics
32845,4604,2024-01-15,53.55,Clothing
32846,4604,2024-07-26,16.27,Electronics
32847,4604,2024-08-30,19.18,Clothing
32848,4604,2024-05-23,30.23,Books & Media
32849,4604,2024-06-25,31.49,Electronics
32850,4604,2024-03-13,31.97,Clothing
32851,4605,2024-05-06,50.38,Home & Garden
32852,4605,2024-09-12,46.94,Home & Garden
32853,4605,2024-10-14,56.03,Electronics
32854,4605,2024-06-12,49.38,Sports & Outdoors
32855,4605,2024-05-06,72.27,Electronics
32856,4605,2024-11-19,60.55,Clothing
32857,4606,2024-08-10,74.69,Home & Garden
32858,4606,2024-09-01,78.27,Books & Media
32859,4606,2024-11-19,106.74,Clothing
32860,4606,2024-03-17,68.4,Electronics
32861,4607,2024-05-27,92.7,Clothing
32862,4607,2024-12-02,106.02,Home & Garden
32863,4607,2024-09-13,139.51,Electronics
32864,4607,2024-12-18,171.67,Books & Media
32865,4607,2024-06-28,189.59,Electronics
32866,4607,2024-12-14,224.19,Electronics
32867,4607,2024-01-15,183.26,Clothing
32868,4607,2024-09-30,110.27,Clothing
32869,4607,2024-08-19,140.85,Home & Garden
32870,4607,2024-02-14,52.64,Clothing
32871,4607,2024-11-03,135.98,Electronics
32872,4607,2024-09-26,122.77,Electronics
32873,4607,2024-11-01,45.91,Sports & Outdoors
32874,4607,2024-08-28,244.84,Sports & Outdoors
32875,4607,2024-06-19,132.99,Electronics
32876,4607,2024-12-01,55.18,Books & Media
32877,4607,2024-07-10,137.66,Home & Garden
32878,4607,2024-05-24,224.28,Clothing
32879,4607,2024-05-15,235.82,Electronics
32880,4607,2024-07-02,152.63,Books & Media
32881,4607,2024-05-09,154.34,Books & Media
32882,4607,2024-10-03,205.15,Books & Media
32883,4608,2024-07-15,57.29,Clothing
32884,4608,2024-02-12,68.29,Clothing
32885,4608,2024-05-26,75.11,Clothing
32886,4608,2024-11-16,40.63,Sports & Outdoors
32887,4608,2024-12-07,87.66,Clothing
32888,4609,2024-06-23,44.17,Electronics
32889,4609,2024-03-03,48.59,Books & Media
32890,4610,2024-05-06,154.49,Clothing
32891,4610,2024-06-03,192.28,Home & Garden
32892,4610,2024-02-20,180.48,Clothing
32893,4610,2024-06-01,147.78,Clothing
32894,4610,2024-07-23,162.79,Home & Garden
32895,4610,2024-01-15,198.3,Sports & Outdoors
32896,4610,2024-01-29,150.38,Electronics
32897,4610,2024-06-17,113.46,Electronics
32898,4610,2024-02-29,122.87,Books & Media
32899,4611,2024-01-06,101.82,Home & Garden
32900,4611,2024-08-27,60.53,Sports & Outdoors
32901,4611,2024-12-28,42.37,Clothing
32902,4611,2024-09-20,72.7,Home & Garden
32903,4611,2024-05-28,78.19,Home & Garden
32904,4611,2024-07-19,100.65,Clothing
32905,4611,2024-02-10,45.01,Home & Garden
32906,4612,2024-02-21,66.24,Clothing
32907,4612,2024-10-21,80.72,Home & Garden
32908,4612,2024-04-22,45.29,Sports & Outdoors
32909,4612,2024-04-06,61.47,Clothing
32910,4612,2024-08-17,21.29,Clothing
32911,4612,2024-08-30,75.72,Home & Garden
32912,4613,2024-05-12,185.8,Clothing
32913,4613,2024-08-12,149.1,Home & Garden
32914,4613,2024-08-18,90.27,Home & Garden
32915,4613,2024-01-30,180.01,Electronics
32916,4613,2024-03-15,138.98,Sports & Outdoors
32917,4613,2024-12-09,24.88,Electronics
32918,4613,2024-07-14,185.02,Home & Garden
32919,4613,2024-10-25,202.36,Home & Garden
32920,4613,2024-06-14,210.27,Electronics
32921,4613,2024-05-29,92.53,Home & Garden
32922,4613,2024-03-04,63.74,Electronics
32923,4613,2024-05-24,131.53,Clothing
32924,4613,2024-01-28,173.3,Electronics
32925,4613,2024-11-23,107.57,Electronics
32926,4613,2024-01-11,78.4,Home & Garden
32927,4613,2024-05-13,182.61,Electronics
32928,4613,2024-02-13,134.47,Clothing
32929,4613,2024-02-26,178.02,Books & Media
32930,4613,2024-07-24,150.71,Home & Garden
32931,4613,2024-06-03,142.53,Electronics
32932,4613,2024-04-12,147.11,Books & Media
32933,4613,2024-10-27,133.87,Books & Media
32934,4613,2024-01-14,129.37,Clothing
32935,4613,2024-04-15,100.44,Home & Garden
32936,4614,2024-12-19,171.75,Sports & Outdoors
32937,4614,2024-03-22,206.14,Clothing
32938,4614,2024-09-19,127.48,Home & Garden
32939,4614,2024-06-14,233.97,Electronics
32940,4614,2024-09-20,166.95,Electronics
32941,4614,2024-11-11,161.62,Electronics
32942,4614,2024-08-13,179.48,Electronics
32943,4614,2024-07-31,193.88,Sports & Outdoors
32944,4614,2024-05-24,129.54,Electronics
32945,4614,2024-08-02,174.97,Books & Media
32946,4614,2024-03-16,197.1,Electronics
32947,4614,2024-09-01,132.93,Electronics
32948,4614,2024-05-29,150.21,Electronics
32949,4614,2024-04-05,115.47,Sports & Outdoors
32950,4614,2024-12-28,127.81,Clothing
32951,4614,2024-07-23,134.26,Electronics
32952,4614,2024-02-17,109.31,Books & Media
32953,4614,2024-10-30,147.17,Books & Media
32954,4614,2024-10-25,164.89,Electronics
32955,4614,2024-06-14,169.26,Sports & Outdoors
32956,4614,2024-05-31,113.62,Sports & Outdoors
32957,4615,2024-02-05,49.09,Home & Garden
32958,4616,2024-02-22,75.32,Clothing
32959,4617,2024-06-16,49.04,Books & Media
32960,4617,2024-12-20,74.84,Electronics
32961,4617,2024-01-22,46.82,Books & Media
32962,4617,2024-12-10,66.79,Books & Media
32963,4617,2024-07-22,73.54,Home & Garden
32964,4617,2024-05-15,12.31,Sports & Outdoors
32965,4618,2024-12-23,75.63,Electronics
32966,4618,2024-05-07,83.47,Sports & Outdoors
32967,4618,2024-12-09,54.44,Electronics
32968,4619,2024-01-17,38.63,Home & Garden
32969,4619,2024-05-26,26.19,Books & Media
32970,4619,2024-12-19,38.82,Clothing
32971,4619,2024-12-23,60.84,Sports & Outdoors
32972,4619,2024-08-29,11.93,Home & Garden
32973,4619,2024-07-13,29.74,Clothing
32974,4620,2024-12-19,43.37,Electronics
32975,4620,2024-01-14,48.25,Electronics
32976,4621,2024-06-23,35.12,Home & Garden
32977,4621,2024-08-19,48.51,Sports & Outdoors
32978,4621,2024-10-27,49.55,Electronics
32979,4622,2024-12-04,120.62,Clothing
32980,4622,2024-06-29,144.77,Books & Media
32981,4622,2024-02-13,85.71,Electronics
32982,4622,2024-12-20,138.55,Electronics
32983,4622,2024-11-03,107.87,Electronics
32984,4622,2024-06-04,146.9,Sports & Outdoors
32985,4622,2024-06-30,118.27,Electronics
32986,4622,2024-05-04,142.39,Electronics
32987,4622,2024-11-26,103.36,Home & Garden
32988,4622,2024-06-10,192.87,Clothing
32989,4622,2024-08-13,135.35,Electronics
32990,4622,2024-08-27,150.62,Home & Garden
32991,4622,2024-12-22,143.44,Clothing
32992,4622,2024-07-29,150.33,Clothing
32993,4622,2024-04-23,150.1,Electronics
32994,4622,2024-03-17,186.23,Clothing
32995,4623,2024-04-09,32.0,Clothing
32996,4623,2024-03-02,27.44,Clothing
32997,4623,2024-04-03,35.44,Clothing
32998,4624,2024-11-18,48.97,Sports & Outdoors
32999,4625,2024-08-07,146.63,Clothing
33000,4625,2024-03-13,102.66,Clothing
33001,4625,2024-03-28,197.24,Sports & Outdoors
33002,4625,2024-05-26,114.88,Sports & Outdoors
33003,4625,2024-02-22,203.97,Electronics
33004,4625,2024-03-01,147.25,Electronics
33005,4625,2024-03-16,188.53,Electronics
33006,4625,2024-01-08,115.47,Sports & Outdoors
33007,4625,2024-11-18,61.49,Electronics
33008,4625,2024-12-24,75.8,Home & Garden
33009,4625,2024-09-16,262.63,Clothing
33010,4625,2024-12-12,123.09,Electronics
33011,4626,2024-12-09,79.73,Home & Garden
33012,4626,2024-12-27,36.64,Electronics
33013,4626,2024-03-30,63.22,Home & Garden
33014,4627,2024-09-04,165.68,Electronics
33015,4627,2024-10-04,277.64,Sports & Outdoors
33016,4627,2024-03-16,135.7,Clothing
33017,4627,2024-07-02,117.99,Home & Garden
33018,4627,2024-03-20,165.79,Books & Media
33019,4627,2024-05-24,108.39,Sports & Outdoors
33020,4627,2024-09-22,168.43,Home & Garden
33021,4627,2024-06-29,147.59,Home & Garden
33022,4627,2024-08-11,116.08,Home & Garden
33023,4628,2024-03-07,40.19,Home & Garden
33024,4628,2024-03-20,36.14,Sports & Outdoors
33025,4628,2024-02-07,42.98,Books & Media
33026,4628,2024-03-25,52.35,Clothing
33027,4628,2024-09-22,29.73,Electronics
33028,4628,2024-08-24,30.68,Home & Garden
33029,4629,2024-05-13,47.7,Electronics
33030,4629,2024-04-30,92.5,Electronics
33031,4629,2024-05-18,64.53,Electronics
33032,4629,2024-01-31,88.29,Clothing
33033,4629,2024-09-26,107.97,Books & Media
33034,4629,2024-09-05,63.57,Clothing
33035,4629,2024-06-05,68.62,Clothing
33036,4629,2024-02-20,104.35,Home & Garden
33037,4629,2024-06-08,96.98,Clothing
33038,4630,2024-05-04,41.32,Electronics
33039,4630,2024-12-12,30.89,Clothing
33040,4630,2024-03-14,19.92,Electronics
33041,4630,2024-04-26,27.53,Books & Media
33042,4631,2024-09-18,55.77,Electronics
33043,4631,2024-09-07,93.96,Books & Media
33044,4631,2024-01-29,86.83,Home & Garden
33045,4631,2024-10-03,65.63,Clothing
33046,4631,2024-10-23,69.73,Clothing
33047,4631,2024-01-05,91.42,Electronics
33048,4631,2024-05-19,72.34,Home & Garden
33049,4631,2024-10-05,66.05,Books & Media
33050,4631,2024-04-09,127.49,Electronics
33051,4632,2024-08-31,50.11,Clothing
33052,4632,2024-07-02,72.04,Electronics
33053,4632,2024-12-16,67.07,Clothing
33054,4632,2024-07-08,32.58,Electronics
33055,4632,2024-01-07,47.78,Clothing
33056,4632,2024-11-29,74.74,Home & Garden
33057,4633,2024-04-10,76.84,Electronics
33058,4633,2024-05-29,44.84,Sports & Outdoors
33059,4633,2024-08-16,89.47,Clothing
33060,4633,2024-02-27,66.02,Electronics
33061,4633,2024-04-05,90.46,Clothing
33062,4634,2024-05-31,144.51,Clothing
33063,4634,2024-10-04,89.18,Electronics
33064,4634,2024-02-14,94.69,Electronics
33065,4634,2024-03-26,73.9,Clothing
33066,4634,2024-08-19,53.13,Home & Garden
33067,4634,2024-09-04,104.57,Sports & Outdoors
33068,4634,2024-12-07,65.46,Home & Garden
33069,4635,2024-03-29,55.87,Books & Media
33070,4635,2024-07-07,92.28,Clothing
33071,4636,2024-04-02,53.92,Clothing
33072,4636,2024-02-04,81.88,Home & Garden
33073,4636,2024-08-17,66.97,Sports & Outdoors
33074,4637,2024-07-13,125.11,Home & Garden
33075,4637,2024-11-05,165.36,Sports & Outdoors
33076,4637,2024-04-22,117.76,Sports & Outdoors
33077,4637,2024-07-26,190.71,Books & Media
33078,4637,2024-02-22,206.12,Electronics
33079,4637,2024-03-05,152.21,Home & Garden
33080,4637,2024-08-29,210.41,Clothing
33081,4637,2024-04-15,157.2,Electronics
33082,4637,2024-09-27,191.15,Clothing
33083,4637,2024-01-13,282.8,Clothing
33084,4637,2024-02-22,261.38,Clothing
33085,4638,2024-09-11,56.71,Books & Media
33086,4638,2024-05-05,65.28,Sports & Outdoors
33087,4638,2024-10-04,41.03,Electronics
33088,4638,2024-07-04,74.38,Clothing
33089,4638,2024-10-15,67.01,Clothing
33090,4638,2024-06-07,46.07,Clothing
33091,4639,2024-09-12,108.48,Clothing
33092,4639,2024-07-23,73.63,Electronics
33093,4639,2024-05-19,67.5,Sports & Outdoors
33094,4639,2024-04-03,89.59,Electronics
33095,4640,2024-09-14,68.84,Sports & Outdoors
33096,4640,2024-09-08,79.24,Sports & Outdoors
33097,4640,2024-01-18,121.91,Clothing
33098,4640,2024-03-18,65.25,Electronics
33099,4640,2024-01-20,96.21,Clothing
33100,4640,2024-07-01,66.0,Electronics
33101,4640,2024-03-30,56.64,Electronics
33102,4640,2024-12-21,78.04,Electronics
33103,4640,2024-08-07,144.43,Sports & Outdoors
33104,4640,2024-05-24,98.76,Home & Garden
33105,4640,2024-07-12,91.09,Sports & Outdoors
33106,4640,2024-09-07,67.41,Electronics
33107,4641,2024-11-26,70.77,Clothing
33108,4641,2024-10-28,44.4,Books & Media
33109,4641,2024-11-23,123.08,Electronics
33110,4641,2024-02-14,86.45,Sports & Outdoors
33111,4641,2024-04-25,84.37,Electronics
33112,4641,2024-06-13,84.89,Electronics
33113,4641,2024-04-07,130.16,Electronics
33114,4641,2024-03-01,87.19,Clothing
33115,4641,2024-10-17,75.38,Sports & Outdoors
33116,4641,2024-09-22,123.18,Electronics
33117,4641,2024-03-24,76.89,Sports & Outdoors
33118,4642,2024-08-13,17.24,Books & Media
33119,4642,2024-12-18,18.97,Clothing
33120,4642,2024-07-28,32.99,Clothing
33121,4643,2024-11-14,87.0,Home & Garden
33122,4643,2024-02-17,99.73,Electronics
33123,4643,2024-10-27,57.96,Home & Garden
33124,4643,2024-03-05,74.59,Electronics
33125,4643,2024-08-18,60.57,Books & Media
33126,4643,2024-02-27,106.73,Clothing
33127,4644,2024-04-22,48.47,Clothing
33128,4644,2024-09-20,55.56,Electronics
33129,4645,2024-10-24,88.44,Home & Garden
33130,4645,2024-04-30,124.77,Electronics
33131,4645,2024-07-22,63.37,Sports & Outdoors
33132,4645,2024-01-31,85.18,Clothing
33133,4646,2024-02-08,54.54,Clothing
33134,4646,2024-01-21,93.76,Electronics
33135,4646,2024-06-05,86.83,Sports & Outdoors
33136,4647,2024-04-22,9.23,Clothing
33137,4647,2024-12-29,46.65,Electronics
33138,4647,2024-08-02,43.98,Home & Garden
33139,4647,2024-05-15,29.17,Electronics
33140,4647,2024-04-16,37.95,Books & Media
33141,4647,2024-12-18,19.32,Home & Garden
33142,4647,2024-09-04,26.91,Electronics
33143,4648,2024-11-02,120.06,Electronics
33144,4648,2024-10-26,52.3,Home & Garden
33145,4648,2024-04-06,80.23,Electronics
33146,4648,2024-04-06,46.49,Electronics
33147,4648,2024-02-22,88.11,Electronics
33148,4648,2024-11-15,93.51,Electronics
33149,4649,2024-09-30,182.59,Home & Garden
33150,4649,2024-02-15,171.06,Books & Media
33151,4649,2024-04-02,214.21,Home & Garden
33152,4649,2024-07-04,125.07,Clothing
33153,4649,2024-06-10,102.38,Home & Garden
33154,4649,2024-04-13,123.58,Clothing
33155,4649,2024-09-06,89.42,Electronics
33156,4649,2024-04-18,153.55,Home & Garden
33157,4649,2024-04-03,143.72,Books & Media
33158,4649,2024-04-07,171.49,Sports & Outdoors
33159,4649,2024-09-16,77.27,Home & Garden
33160,4649,2024-04-03,149.41,Home & Garden
33161,4649,2024-11-28,204.65,Books & Media
33162,4649,2024-08-08,175.75,Home & Garden
33163,4649,2024-09-21,64.7,Clothing
33164,4649,2024-05-25,149.47,Clothing
33165,4649,2024-02-07,117.03,Home & Garden
33166,4649,2024-11-26,150.58,Home & Garden
33167,4649,2024-11-05,132.87,Clothing
33168,4649,2024-07-19,228.27,Sports & Outdoors
33169,4649,2024-03-25,153.86,Books & Media
33170,4649,2024-08-22,164.25,Sports & Outdoors
33171,4649,2024-07-22,148.02,Books & Media
33172,4650,2024-02-16,171.35,Clothing
33173,4650,2024-06-05,140.24,Electronics
33174,4650,2024-04-25,184.81,Sports & Outdoors
33175,4650,2024-09-10,132.36,Clothing
33176,4650,2024-01-08,211.94,Electronics
33177,4650,2024-10-25,172.34,Electronics
33178,4650,2024-12-17,143.13,Sports & Outdoors
33179,4650,2024-10-31,187.89,Sports & Outdoors
33180,4651,2024-04-17,40.18,Electronics
33181,4651,2024-03-16,43.69,Books & Media
33182,4651,2024-09-13,35.9,Sports & Outdoors
33183,4651,2024-10-12,32.47,Electronics
33184,4651,2024-02-16,36.42,Sports & Outdoors
33185,4651,2024-01-03,29.75,Home & Garden
33186,4651,2024-12-13,45.28,Electronics
33187,4652,2024-05-04,115.26,Clothing
33188,4652,2024-04-08,93.9,Sports & Outdoors
33189,4652,2024-04-04,114.04,Electronics
33190,4652,2024-08-04,107.04,Books & Media
33191,4652,2024-10-26,73.56,Electronics
33192,4652,2024-01-31,100.06,Clothing
33193,4652,2024-04-10,49.21,Home & Garden
33194,4652,2024-07-18,84.47,Books & Media
33195,4652,2024-11-27,51.62,Electronics
33196,4653,2024-12-20,77.37,Home & Garden
33197,4653,2024-12-05,45.45,Books & Media
33198,4653,2024-10-07,106.26,Clothing
33199,4653,2024-01-11,70.52,Electronics
33200,4653,2024-12-21,101.75,Clothing
33201,4653,2024-03-29,78.19,Clothing
33202,4653,2024-11-08,35.74,Books & Media
33203,4653,2024-07-27,68.38,Electronics
33204,4653,2024-02-25,67.26,Electronics
33205,4654,2024-07-16,59.73,Books & Media
33206,4654,2024-12-20,87.14,Electronics
33207,4655,2024-02-02,52.57,Home & Garden
33208,4655,2024-11-28,32.57,Clothing
33209,4655,2024-12-18,21.77,Clothing
33210,4655,2024-07-14,27.19,Books & Media
33211,4656,2024-04-19,91.51,Clothing
33212,4656,2024-04-13,77.4,Electronics
33213,4656,2024-02-13,42.19,Home & Garden
33214,4656,2024-12-16,67.91,Electronics
33215,4656,2024-05-02,111.48,Sports & Outdoors
33216,4656,2024-03-30,87.01,Sports & Outdoors
33217,4656,2024-12-07,81.13,Books & Media
33218,4656,2024-07-13,70.67,Clothing
33219,4656,2024-11-07,68.96,Books & Media
33220,4656,2024-04-08,93.06,Clothing
33221,4656,2024-05-04,83.41,Sports & Outdoors
33222,4657,2024-10-09,98.5,Books & Media
33223,4657,2024-01-31,93.12,Home & Garden
33224,4657,2024-02-28,80.47,Clothing
33225,4657,2024-06-28,89.22,Home & Garden
33226,4657,2024-08-11,65.78,Clothing
33227,4658,2024-01-10,78.84,Sports & Outdoors
33228,4658,2024-09-26,112.18,Clothing
33229,4658,2024-05-02,80.26,Home & Garden
33230,4658,2024-02-28,74.79,Clothing
33231,4658,2024-07-24,85.05,Clothing
33232,4659,2024-11-06,22.76,Home & Garden
33233,4659,2024-09-28,37.32,Home & Garden
33234,4659,2024-07-20,52.81,Home & Garden
33235,4659,2024-12-19,26.51,Clothing
33236,4660,2024-03-26,64.81,Clothing
33237,4660,2024-01-30,59.58,Clothing
33238,4661,2024-12-06,34.48,Books & Media
33239,4661,2024-05-29,34.3,Electronics
33240,4661,2024-02-03,42.5,Electronics
33241,4661,2024-07-05,23.47,Clothing
33242,4661,2024-08-01,42.23,Electronics
33243,4661,2024-07-04,35.73,Clothing
33244,4662,2024-03-17,28.27,Electronics
33245,4662,2024-10-11,66.84,Books & Media
33246,4662,2024-07-10,62.05,Electronics
33247,4662,2024-12-06,44.31,Clothing
33248,4663,2024-07-01,157.23,Clothing
33249,4663,2024-07-02,90.77,Electronics
33250,4663,2024-09-13,119.19,Clothing
33251,4663,2024-04-19,151.66,Electronics
33252,4663,2024-10-02,74.15,Home & Garden
33253,4663,2024-09-23,98.19,Electronics
33254,4663,2024-03-08,104.92,Electronics
33255,4663,2024-03-24,153.56,Home & Garden
33256,4663,2024-10-30,169.86,Clothing
33257,4663,2024-10-01,109.82,Clothing
33258,4663,2024-07-22,107.3,Electronics
33259,4663,2024-01-16,156.22,Electronics
33260,4663,2024-01-17,155.0,Clothing
33261,4663,2024-06-08,118.49,Home & Garden
33262,4663,2024-06-25,232.29,Books & Media
33263,4663,2024-11-11,158.3,Home & Garden
33264,4664,2024-06-29,33.21,Electronics
33265,4664,2024-11-15,30.95,Home & Garden
33266,4664,2024-07-03,45.59,Books & Media
33267,4664,2024-11-10,40.72,Home & Garden
33268,4664,2024-07-26,16.75,Sports & Outdoors
33269,4664,2024-02-02,27.69,Books & Media
33270,4664,2024-06-14,30.31,Sports & Outdoors
33271,4664,2024-08-28,34.87,Electronics
33272,4665,2024-09-22,95.05,Books & Media
33273,4665,2024-11-06,54.32,Electronics
33274,4665,2024-01-03,78.09,Sports & Outdoors
33275,4665,2024-12-27,120.78,Clothing
33276,4665,2024-07-23,80.7,Home & Garden
33277,4665,2024-09-07,63.34,Home & Garden
33278,4665,2024-06-09,47.98,Electronics
33279,4665,2024-09-25,68.31,Clothing
33280,4665,2024-04-07,54.11,Sports & Outdoors
33281,4665,2024-01-20,70.53,Clothing
33282,4666,2024-05-14,69.76,Electronics
33283,4666,2024-07-11,60.67,Clothing
33284,4667,2024-10-10,51.36,Electronics
33285,4667,2024-07-28,27.77,Clothing
33286,4667,2024-03-04,74.98,Books & Media
33287,4667,2024-06-28,53.66,Electronics
33288,4667,2024-11-19,61.94,Clothing
33289,4668,2024-01-26,25.43,Sports & Outdoors
33290,4668,2024-03-26,30.71,Sports & Outdoors
33291,4668,2024-11-13,28.91,Books & Media
33292,4668,2024-01-28,20.99,Sports & Outdoors
33293,4669,2024-08-01,43.66,Clothing
33294,4669,2024-10-03,59.74,Electronics
33295,4669,2024-09-30,65.37,Electronics
33296,4669,2024-08-23,47.69,Home & Garden
33297,4670,2024-05-03,22.37,Clothing
33298,4670,2024-08-08,31.26,Clothing
33299,4670,2024-03-13,43.19,Clothing
33300,4670,2024-01-19,25.14,Home & Garden
33301,4670,2024-06-22,35.14,Sports & Outdoors
33302,4671,2024-08-10,120.28,Home & Garden
33303,4671,2024-06-19,200.78,Electronics
33304,4671,2024-04-08,127.2,Electronics
33305,4671,2024-02-14,179.79,Home & Garden
33306,4671,2024-08-28,195.68,Electronics
33307,4671,2024-03-26,219.37,Clothing
33308,4671,2024-09-09,89.1,Home & Garden
33309,4671,2024-01-23,87.09,Electronics
33310,4671,2024-09-07,202.43,Books & Media
33311,4671,2024-08-07,195.07,Sports & Outdoors
33312,4671,2024-08-23,122.24,Home & Garden
33313,4671,2024-04-23,5.0,Clothing
33314,4671,2024-10-06,153.64,Books & Media
33315,4671,2024-10-23,81.71,Electronics
33316,4671,2024-05-08,112.75,Home & Garden
33317,4671,2024-05-12,158.15,Electronics
33318,4671,2024-03-19,164.2,Clothing
33319,4671,2024-09-16,221.16,Electronics
33320,4671,2024-05-21,133.23,Sports & Outdoors
33321,4671,2024-02-25,106.07,Books & Media
33322,4671,2024-03-12,191.28,Electronics
33323,4671,2024-09-17,166.97,Home & Garden
33324,4671,2024-10-06,133.66,Home & Garden
33325,4671,2024-06-19,151.43,Home & Garden
33326,4672,2024-03-30,70.93,Books & Media
33327,4672,2024-05-20,96.61,Home & Garden
33328,4672,2024-10-31,120.51,Sports & Outdoors
33329,4673,2024-07-30,27.38,Home & Garden
33330,4673,2024-01-17,39.42,Clothing
33331,4674,2024-05-01,43.29,Clothing
33332,4674,2024-01-23,54.26,Electronics
33333,4674,2024-04-11,93.5,Sports & Outdoors
33334,4674,2024-07-16,78.31,Home & Garden
33335,4674,2024-09-09,53.38,Home & Garden
33336,4674,2024-08-22,80.21,Books & Media
33337,4674,2024-03-30,101.09,Electronics
33338,4674,2024-08-22,45.27,Electronics
33339,4674,2024-03-12,121.92,Books & Media
33340,4674,2024-01-19,93.75,Electronics
33341,4674,2024-01-29,94.23,Clothing
33342,4675,2024-01-12,59.98,Home & Garden
33343,4675,2024-07-04,91.45,Sports & Outdoors
33344,4675,2024-08-31,77.32,Electronics
33345,4676,2024-08-06,53.38,Electronics
33346,4676,2024-10-16,73.63,Electronics
33347,4676,2024-03-29,46.8,Home & Garden
33348,4676,2024-01-21,54.96,Clothing
33349,4677,2024-03-23,115.2,Books & Media
33350,4677,2024-12-07,89.3,Electronics
33351,4677,2024-01-13,95.88,Books & Media
33352,4677,2024-06-06,108.07,Sports & Outdoors
33353,4678,2024-01-20,69.87,Electronics
33354,4678,2024-10-14,45.4,Home & Garden
33355,4678,2024-10-27,89.9,Sports & Outdoors
33356,4678,2024-08-02,69.29,Sports & Outdoors
33357,4678,2024-01-27,70.56,Electronics
33358,4679,2024-10-15,81.34,Sports & Outdoors
33359,4679,2024-07-04,106.66,Clothing
33360,4679,2024-04-11,125.96,Sports & Outdoors
33361,4679,2024-04-15,70.99,Electronics
33362,4679,2024-08-18,105.57,Electronics
33363,4679,2024-12-05,80.82,Electronics
33364,4679,2024-06-10,32.05,Home & Garden
33365,4679,2024-04-09,46.3,Home & Garden
33366,4679,2024-12-26,90.18,Books & Media
33367,4679,2024-11-06,104.25,Electronics
33368,4679,2024-09-09,94.62,Books & Media
33369,4679,2024-05-13,98.46,Clothing
33370,4680,2024-08-04,106.61,Electronics
33371,4681,2024-08-10,92.68,Clothing
33372,4681,2024-12-27,73.64,Electronics
