customer_id,age,gender,registration_date,behavior_type
5620,37,F,2023-12-08,Occasional
5621,35,M,2023-02-08,High_Value
5622,18,M,2023-11-24,High_Value
5623,25,F,2023-10-29,Occasional
5624,47,M,2023-02-22,Occasional
5625,65,F,2023-09-23,Bargain_Hunter
5626,38,F,2023-03-29,Occasional
5627,44,F,2023-09-09,Occasional
5628,54,F,2023-04-30,Occasional
5629,27,M,2023-10-04,Regular
5630,45,M,2023-09-21,Regular
5631,28,F,2023-07-29,High_Value
5632,52,M,2023-10-21,Occasional
5633,42,M,2023-09-10,Occasional
5634,44,F,2023-07-26,Occasional
5635,28,M,2023-08-21,Regular
5636,50,M,2023-07-26,Bargain_Hunter
5637,71,F,2023-05-01,Bargain_Hunter
5638,24,M,2023-01-08,Regular
5639,34,M,2023-07-12,Occasional
5640,43,M,2023-12-04,Occasional
5641,51,M,2023-04-25,Occasional
5642,31,F,2023-12-12,Regular
5643,18,F,2023-12-14,Bargain_Hunter
5644,60,F,2023-01-08,Occasional
5645,51,F,2023-02-23,Occasional
5646,18,F,2023-10-19,Regular
5647,30,M,2023-09-25,Occasional
5648,63,M,2023-02-07,Bargain_Hunter
5649,61,M,2023-06-17,Occasional
5650,54,F,2023-11-01,Bargain_Hunter
5651,37,F,2023-05-01,Regular
5652,41,F,2023-10-07,Bargain_Hunter
5653,38,M,2023-03-06,Bargain_Hunter
5654,56,M,2023-06-19,Occasional
5655,26,M,2023-12-06,Occasional
5656,27,F,2023-11-03,Occasional
5657,55,F,2023-09-17,Bargain_Hunter
5658,39,M,2023-06-02,Bargain_Hunter
5659,60,F,2023-11-09,Occasional
5660,29,M,2023-11-28,High_Value
5661,39,F,2023-08-20,Occasional
5662,26,F,2023-01-19,Occasional
5663,40,F,2023-02-16,Regular
5664,18,M,2023-05-01,Bargain_Hunter
5665,32,F,2023-08-18,Regular
5666,18,M,2023-10-04,Occasional
5667,50,M,2023-01-14,Bargain_Hunter
5668,50,F,2023-05-21,Regular
5669,18,M,2023-11-11,High_Value
5670,60,F,2023-09-11,Occasional
5671,77,F,2023-07-16,Occasional
5672,40,F,2023-09-16,Regular
5673,30,M,2023-03-08,Regular
5674,80,M,2023-09-10,Bargain_Hunter
5675,20,M,2023-11-26,Occasional
5676,40,M,2023-07-24,Occasional
5677,42,M,2023-07-08,High_Value
5678,60,F,2023-01-16,Occasional
5679,45,F,2023-07-19,Regular
5680,32,F,2023-12-18,Regular
5681,25,M,2023-01-16,Occasional
5682,34,M,2023-05-24,Bargain_Hunter
5683,24,M,2023-06-25,Bargain_Hunter
5684,40,F,2023-05-09,Regular
5685,31,F,2023-08-24,Occasional
5686,18,M,2023-03-13,Regular
5687,58,F,2023-04-06,Occasional
5688,32,M,2023-12-16,Occasional
5689,20,F,2023-07-20,Occasional
5690,37,M,2023-04-10,Occasional
5691,41,M,2023-06-24,Regular
5692,18,F,2023-02-10,Occasional
5693,44,F,2023-04-06,Occasional
5694,24,F,2023-09-05,Regular
5695,65,F,2023-07-19,Regular
5696,47,M,2023-07-26,Bargain_Hunter
5697,34,M,2023-12-22,Regular
5698,28,F,2023-02-22,Regular
5699,38,M,2023-10-14,Occasional
5700,49,F,2023-07-07,High_Value
5701,39,F,2023-09-23,Regular
5702,36,F,2023-10-14,Regular
5703,40,F,2023-09-07,Occasional
5704,30,F,2023-05-14,Regular
5705,34,M,2023-06-06,Occasional
5706,18,M,2023-12-12,Bargain_Hunter
5707,54,M,2023-02-27,Bargain_Hunter
5708,44,F,2023-03-26,High_Value
5709,28,F,2023-10-25,Regular
5710,68,M,2023-02-14,Occasional
5711,41,M,2023-07-21,Regular
5712,24,F,2023-05-31,Regular
5713,52,F,2023-06-17,Regular
5714,45,M,2023-03-30,Regular
5715,45,M,2023-08-03,Regular
5716,33,M,2023-05-02,Occasional
5717,46,F,2023-06-12,High_Value
5718,36,F,2023-03-18,Occasional
5719,48,M,2023-05-26,Bargain_Hunter
5720,18,M,2023-01-19,Occasional
5721,33,M,2023-08-22,Regular
5722,65,M,2023-12-23,Occasional
5723,28,F,2023-10-15,High_Value
5724,30,M,2023-09-02,High_Value
5725,33,F,2023-03-08,Regular
5726,21,F,2023-07-25,Regular
5727,18,M,2023-06-19,Occasional
5728,36,F,2023-08-02,High_Value
5729,42,F,2023-10-26,Occasional
5730,39,F,2023-10-03,Regular
5731,37,F,2023-03-27,High_Value
5732,40,F,2023-09-19,Regular
5733,55,F,2023-10-05,Occasional
5734,37,F,2023-07-06,Occasional
5735,31,F,2023-12-31,Occasional
5736,35,F,2023-04-02,Occasional
5737,48,F,2023-11-11,Bargain_Hunter
5738,61,M,2023-12-21,Regular
5739,30,F,2023-01-14,High_Value
5740,41,M,2023-01-21,High_Value
5741,45,F,2023-07-10,Occasional
5742,25,M,2023-02-07,Bargain_Hunter
5743,40,M,2023-11-26,Bargain_Hunter
5744,18,M,2023-06-16,Bargain_Hunter
5745,18,M,2023-04-17,High_Value
5746,45,F,2023-09-04,High_Value
5747,34,M,2023-11-21,Occasional
5748,43,M,2023-12-16,High_Value
5749,39,F,2023-05-26,Bargain_Hunter
5750,25,F,2023-07-17,Occasional
5751,39,F,2023-03-15,Regular
5752,21,M,2023-08-05,Regular
5753,60,F,2023-05-30,Occasional
5754,19,M,2023-01-04,High_Value
5755,37,M,2023-07-08,Regular
5756,24,M,2023-09-27,Regular
5757,48,M,2023-12-29,Occasional
5758,35,M,2023-03-10,Regular
5759,32,M,2023-03-06,Regular
5760,52,M,2023-11-27,High_Value
5761,40,F,2023-11-16,High_Value
5762,47,F,2023-01-05,Bargain_Hunter
5763,25,M,2023-08-01,Regular
5764,18,M,2023-04-15,Occasional
5765,41,F,2023-06-26,High_Value
5766,35,M,2023-08-30,Regular
5767,49,M,2023-12-07,Regular
5768,38,M,2023-06-29,Regular
5769,43,F,2023-05-14,Occasional
5770,18,F,2023-10-15,Occasional
5771,68,F,2023-03-11,Regular
5772,37,M,2023-06-16,High_Value
5773,50,M,2023-09-19,Occasional
5774,27,F,2023-07-15,Bargain_Hunter
5775,44,M,2023-02-22,Regular
5776,20,M,2023-08-14,Bargain_Hunter
5777,46,F,2023-03-31,High_Value
5778,34,M,2023-04-12,Regular
5779,40,M,2023-10-17,Occasional
5780,50,M,2023-01-15,Regular
5781,21,M,2023-03-21,Occasional
5782,29,M,2023-07-30,Bargain_Hunter
5783,46,M,2023-08-07,Occasional
5784,71,M,2023-11-24,Regular
5785,37,M,2023-05-02,Bargain_Hunter
5786,48,F,2023-12-01,Regular
5787,38,M,2023-10-23,Bargain_Hunter
5788,69,M,2023-06-13,Occasional
5789,18,F,2023-05-17,Regular
5790,41,F,2023-11-27,Regular
5791,18,F,2023-04-23,Regular
5792,18,F,2023-05-29,Regular
5793,44,M,2023-10-20,Regular
5794,42,F,2023-10-23,Occasional
5795,35,F,2023-11-09,Occasional
5796,38,M,2023-04-03,Bargain_Hunter
5797,80,F,2023-01-02,Regular
5798,36,M,2023-08-14,High_Value
5799,47,M,2023-06-19,Regular
5800,30,F,2023-09-27,Bargain_Hunter
5801,44,M,2023-04-20,Regular
5802,36,F,2023-03-12,Occasional
5803,33,M,2023-03-08,High_Value
5804,67,M,2023-03-10,Occasional
5805,57,F,2023-01-28,Occasional
5806,42,M,2023-01-20,Bargain_Hunter
5807,18,F,2023-10-11,Regular
5808,34,F,2023-09-23,Occasional
5809,80,F,2023-06-28,Occasional
5810,36,F,2023-12-08,Occasional
5811,56,M,2023-05-02,Occasional
5812,61,F,2023-02-01,Occasional
5813,43,M,2023-04-14,High_Value
5814,27,F,2023-05-01,Bargain_Hunter
5815,18,M,2023-10-21,Bargain_Hunter
5816,50,F,2023-02-26,Regular
5817,27,F,2023-03-25,Bargain_Hunter
5818,42,M,2023-01-12,Occasional
5819,21,M,2023-10-28,Occasional
5820,36,M,2023-02-17,Regular
5821,40,F,2023-05-22,Occasional
5822,44,M,2023-01-30,Occasional
5823,23,M,2023-01-03,Occasional
5824,57,F,2023-02-12,Regular
5825,31,F,2023-02-17,Occasional
5826,18,M,2023-03-16,Regular
5827,38,M,2023-03-19,High_Value
5828,40,M,2023-03-02,Bargain_Hunter
5829,42,F,2023-07-29,Regular
5830,60,M,2023-01-28,High_Value
5831,36,M,2023-03-01,High_Value
5832,38,F,2023-02-23,High_Value
5833,23,M,2023-01-22,High_Value
5834,52,M,2023-08-17,High_Value
5835,42,F,2023-12-05,Occasional
5836,33,F,2023-05-08,Regular
5837,18,M,2023-01-19,Regular
5838,61,M,2023-08-09,Regular
5839,21,M,2023-10-02,High_Value
5840,31,M,2023-08-22,Occasional
5841,45,F,2023-09-24,High_Value
5842,22,F,2023-04-01,High_Value
5843,18,F,2023-01-12,Occasional
5844,18,F,2023-11-17,Occasional
5845,50,F,2023-01-05,Occasional
5846,31,F,2023-03-10,Regular
5847,80,F,2023-07-12,High_Value
5848,25,M,2023-12-25,Occasional
5849,26,F,2023-07-14,Occasional
5850,31,M,2023-12-02,High_Value
5851,43,M,2023-12-08,Occasional
5852,32,F,2023-03-07,Occasional
5853,49,F,2023-01-09,Occasional
5854,25,M,2023-08-21,High_Value
5855,19,F,2023-04-08,Regular
5856,18,F,2023-10-09,Regular
5857,18,F,2023-07-18,Regular
5858,32,M,2023-04-19,Occasional
5859,35,F,2023-02-08,Bargain_Hunter
5860,30,M,2023-01-14,High_Value
5861,58,F,2023-01-28,Regular
5862,58,F,2023-11-11,Regular
5863,34,M,2023-10-13,Regular
5864,18,M,2023-03-27,Occasional
5865,31,M,2023-08-15,Occasional
5866,31,M,2023-08-09,Regular
5867,30,M,2023-07-31,Regular
5868,29,M,2023-05-25,Occasional
5869,30,M,2023-06-25,Regular
5870,34,M,2023-12-17,Occasional
5871,30,M,2023-04-24,Occasional
5872,43,F,2023-01-17,Regular
5873,45,M,2023-01-09,Occasional
5874,26,F,2023-09-12,Occasional
5875,59,F,2023-07-08,Regular
5876,25,F,2023-11-15,High_Value
5877,18,F,2023-10-30,Occasional
5878,45,F,2023-07-10,Regular
5879,27,M,2023-05-07,Regular
5880,44,M,2023-03-12,Occasional
5881,18,F,2023-08-25,Regular
5882,60,M,2023-01-23,Occasional
5883,50,M,2023-09-21,High_Value
5884,18,M,2023-01-14,Occasional
5885,18,F,2023-10-11,Regular
5886,65,F,2023-07-24,Regular
5887,28,M,2023-09-08,Regular
5888,27,M,2023-10-06,High_Value
5889,18,M,2023-12-10,Regular
5890,34,M,2023-03-17,Occasional
5891,36,M,2023-06-25,Occasional
5892,50,F,2023-02-13,Regular
5893,19,M,2023-07-29,Regular
5894,18,M,2023-01-28,Regular
5895,46,M,2023-06-20,High_Value
5896,55,M,2023-05-28,Regular
5897,18,F,2023-09-09,Regular
5898,56,F,2023-03-31,High_Value
5899,40,M,2023-01-13,High_Value
5900,56,F,2023-04-04,Regular
5901,38,F,2023-08-17,Regular
5902,18,F,2023-11-02,Regular
5903,37,M,2023-04-15,High_Value
5904,55,M,2023-06-20,Regular
5905,26,M,2023-11-07,Regular
5906,34,F,2023-05-11,Occasional
5907,37,F,2023-08-12,Occasional
5908,18,M,2023-06-30,Occasional
5909,65,M,2023-03-12,Occasional
5910,26,F,2023-01-10,High_Value
5911,47,F,2023-07-26,Regular
5912,38,M,2023-06-09,Bargain_Hunter
5913,58,M,2023-02-04,Occasional
5914,46,M,2023-08-17,Occasional
5915,36,F,2023-03-05,Bargain_Hunter
5916,26,M,2023-01-11,Occasional
5917,51,F,2023-10-27,Regular
5918,18,M,2023-10-16,Occasional
5919,49,F,2023-10-21,High_Value
5920,23,M,2023-12-08,Bargain_Hunter
5921,58,M,2023-06-12,Occasional
5922,42,M,2023-05-11,Occasional
5923,49,M,2023-10-29,Regular
5924,41,F,2023-07-22,Occasional
5925,18,F,2023-11-24,Regular
5926,27,M,2023-04-12,Regular
5927,50,F,2023-12-17,High_Value
5928,42,F,2023-07-15,Occasional
5929,57,F,2023-02-22,Regular
5930,46,F,2023-02-20,High_Value
5931,25,F,2023-05-27,Bargain_Hunter
5932,28,F,2023-09-03,Occasional
5933,41,M,2023-04-30,Occasional
5934,18,F,2023-08-12,Regular
5935,65,F,2023-10-26,Occasional
5936,46,M,2023-11-09,Regular
5937,58,M,2023-02-04,Occasional
5938,18,F,2023-03-26,Bargain_Hunter
5939,58,M,2023-01-14,Regular
5940,73,M,2023-09-21,Regular
5941,20,M,2023-02-24,High_Value
5942,51,M,2023-03-23,Occasional
5943,40,M,2023-11-19,Occasional
5944,18,F,2023-02-18,Occasional
5945,47,M,2023-05-01,Regular
5946,52,F,2023-03-17,Bargain_Hunter
5947,30,M,2023-08-16,Bargain_Hunter
5948,57,F,2023-12-05,Occasional
5949,18,M,2023-10-07,Bargain_Hunter
5950,18,F,2023-06-05,Occasional
5951,42,M,2023-03-03,Regular
5952,40,F,2023-09-25,Occasional
5953,29,M,2023-10-20,Bargain_Hunter
5954,52,F,2023-08-13,Bargain_Hunter
5955,47,M,2023-02-01,Occasional
5956,52,F,2023-10-04,High_Value
5957,38,F,2023-06-13,Regular
5958,49,M,2023-04-03,Occasional
5959,33,F,2023-10-16,High_Value
5960,70,F,2023-02-16,Occasional
5961,27,M,2023-03-22,Occasional
5962,71,F,2023-12-12,Occasional
5963,40,F,2023-03-26,Occasional
5964,19,F,2023-10-14,Bargain_Hunter
5965,60,M,2023-08-26,Occasional
5966,41,F,2023-10-24,Bargain_Hunter
5967,52,F,2023-12-07,Occasional
5968,58,F,2023-01-23,Occasional
5969,45,M,2024-01-01,High_Value
5970,31,M,2023-10-25,Regular
5971,54,F,2023-08-07,High_Value
5972,40,M,2023-04-01,Regular
5973,50,M,2023-06-20,Occasional
5974,18,F,2023-02-24,Occasional
5975,46,F,2023-10-25,Occasional
5976,30,F,2023-04-04,Regular
5977,64,M,2023-11-06,Bargain_Hunter
5978,49,F,2023-11-09,Regular
5979,43,M,2023-05-16,Bargain_Hunter
5980,47,F,2023-01-14,Regular
5981,25,F,2023-03-19,High_Value
5982,64,M,2023-03-20,Occasional
5983,69,M,2023-07-17,High_Value
5984,45,F,2023-10-24,Occasional
5985,63,F,2023-05-21,Occasional
5986,31,M,2023-01-01,Occasional
5987,28,M,2023-05-17,Occasional
5988,40,M,2023-11-11,High_Value
5989,46,F,2023-03-12,Bargain_Hunter
5990,34,F,2023-09-03,Regular
5991,48,F,2023-11-05,Occasional
5992,44,F,2023-01-12,Occasional
5993,25,M,2023-02-15,Regular
5994,47,M,2023-02-27,Occasional
5995,52,M,2023-07-03,Occasional
5996,42,M,2023-04-15,Occasional
5997,57,M,2023-04-30,Regular
5998,21,F,2023-01-01,Regular
5999,47,M,2023-01-23,Bargain_Hunter
6000,22,F,2023-10-12,Occasional
6001,23,F,2023-06-20,Occasional
6002,30,M,2023-03-26,Regular
6003,25,F,2023-06-04,Regular
6004,31,F,2023-03-05,Occasional
6005,36,F,2023-06-12,Occasional
6006,52,M,2023-12-23,Regular
6007,35,M,2023-10-18,Regular
6008,18,M,2023-08-29,Occasional
6009,57,F,2023-02-03,Occasional
6010,27,M,2023-12-25,Regular
6011,39,M,2023-10-07,Occasional
6012,46,M,2023-07-25,Regular
6013,42,M,2023-02-19,Regular
6014,56,F,2023-05-19,Regular
6015,47,M,2023-04-26,Occasional
6016,27,M,2023-07-21,Occasional
6017,72,F,2023-10-07,Regular
6018,42,M,2023-12-24,Bargain_Hunter
6019,37,F,2023-12-23,Occasional
6020,54,F,2023-06-09,Bargain_Hunter
6021,43,F,2023-10-18,Regular
6022,45,M,2023-06-17,Regular
6023,77,F,2023-06-10,Occasional
6024,35,M,2023-02-26,High_Value
6025,35,M,2023-11-03,Occasional
6026,41,M,2023-12-18,Occasional
6027,56,F,2023-05-07,Occasional
6028,18,F,2023-12-22,High_Value
6029,18,M,2023-02-06,Regular
6030,31,F,2023-12-16,Occasional
6031,18,M,2023-11-02,Occasional
6032,33,F,2023-04-17,Regular
6033,47,M,2023-07-30,Bargain_Hunter
6034,26,M,2023-02-21,Occasional
6035,18,F,2023-06-17,Regular
6036,41,M,2023-07-14,Regular
6037,52,M,2023-01-13,Occasional
6038,18,F,2023-03-11,Regular
6039,52,F,2023-04-02,High_Value
6040,52,F,2023-07-12,Occasional
6041,54,F,2023-10-13,Occasional
6042,58,F,2023-09-12,Regular
6043,73,F,2023-08-12,Regular
6044,34,M,2023-06-09,Regular
6045,41,F,2023-09-08,Occasional
6046,33,F,2023-10-03,Bargain_Hunter
6047,40,F,2023-06-07,Occasional
6048,62,M,2023-04-09,Occasional
6049,19,M,2023-08-06,High_Value
6050,27,F,2023-05-13,Occasional
6051,60,F,2023-03-08,Bargain_Hunter
6052,55,M,2023-08-03,Regular
6053,34,F,2023-01-28,High_Value
6054,52,F,2023-11-06,Occasional
6055,45,M,2023-01-28,High_Value
6056,62,F,2023-03-24,Bargain_Hunter
6057,41,M,2023-03-31,Regular
6058,55,M,2023-08-20,Regular
6059,79,F,2023-12-22,Occasional
6060,48,F,2023-07-25,High_Value
6061,40,F,2023-11-10,High_Value
6062,50,M,2023-02-23,High_Value
6063,34,F,2023-12-30,Bargain_Hunter
6064,75,M,2023-07-10,Bargain_Hunter
6065,42,F,2023-10-01,Occasional
6066,35,F,2023-01-31,High_Value
6067,27,M,2023-02-25,Regular
6068,56,F,2023-09-04,Occasional
6069,53,M,2023-04-11,Bargain_Hunter
6070,32,M,2023-10-23,Occasional
6071,48,F,2023-08-16,Bargain_Hunter
6072,18,M,2023-05-20,Regular
6073,42,F,2023-05-15,Bargain_Hunter
6074,46,F,2023-02-08,High_Value
6075,65,M,2023-03-26,High_Value
6076,28,F,2023-04-28,Occasional
6077,20,F,2023-06-25,Regular
6078,26,F,2023-12-23,Occasional
6079,19,F,2023-09-30,High_Value
6080,60,F,2023-11-22,Regular
6081,63,F,2023-09-21,Regular
6082,44,M,2023-03-05,Occasional
6083,58,M,2023-09-15,Regular
6084,42,F,2023-07-05,Occasional
6085,38,F,2023-01-25,High_Value
6086,35,F,2023-05-11,Regular
6087,35,F,2023-05-27,Occasional
6088,18,F,2023-03-16,Bargain_Hunter
6089,43,M,2023-02-27,High_Value
6090,39,M,2023-03-20,Bargain_Hunter
6091,51,F,2023-05-27,Occasional
6092,41,F,2023-12-16,Bargain_Hunter
6093,37,M,2023-08-19,Regular
6094,26,F,2023-04-16,Regular
6095,41,F,2023-11-27,Occasional
6096,51,M,2023-09-08,Regular
6097,22,M,2023-10-12,Occasional
6098,41,M,2023-02-07,Bargain_Hunter
6099,43,F,2024-01-01,High_Value
6100,29,M,2023-02-04,Occasional
6101,31,F,2023-05-07,Occasional
6102,43,F,2023-06-18,Occasional
6103,22,M,2023-01-17,Regular
6104,45,M,2023-06-16,Occasional
6105,26,M,2023-05-17,Occasional
6106,55,M,2023-06-19,Occasional
6107,75,F,2023-01-07,High_Value
6108,27,M,2023-09-21,High_Value
6109,48,F,2023-08-14,Regular
6110,29,F,2023-09-21,Bargain_Hunter
6111,55,F,2023-06-26,Bargain_Hunter
6112,21,F,2023-05-11,Regular
6113,47,F,2023-05-14,Regular
6114,26,M,2023-09-30,Regular
6115,36,F,2023-12-19,High_Value
6116,24,M,2023-08-19,Occasional
6117,52,M,2023-01-08,Occasional
6118,27,F,2023-05-04,Occasional
6119,48,M,2023-03-17,Occasional
6120,34,F,2023-10-03,Occasional
6121,38,F,2023-10-28,Occasional
6122,42,M,2023-12-20,Occasional
6123,28,F,2023-06-11,Regular
6124,43,M,2023-09-03,High_Value
6125,62,F,2023-12-15,High_Value
6126,28,F,2023-04-30,High_Value
6127,57,M,2023-11-03,Occasional
6128,62,F,2023-12-30,Regular
6129,27,F,2023-03-09,Bargain_Hunter
6130,18,M,2023-10-31,Regular
6131,44,M,2023-05-02,Occasional
6132,31,M,2023-03-19,Bargain_Hunter
6133,68,F,2023-01-16,Regular
6134,40,M,2023-10-18,Regular
6135,27,M,2023-09-22,Bargain_Hunter
6136,22,M,2023-12-31,Occasional
6137,56,M,2023-03-27,High_Value
6138,31,M,2023-03-01,High_Value
6139,40,M,2023-03-31,Bargain_Hunter
6140,54,M,2023-02-02,Occasional
6141,32,F,2023-08-25,Regular
6142,39,M,2023-01-24,Bargain_Hunter
6143,39,F,2023-07-17,High_Value
6144,50,M,2023-06-01,Regular
6145,48,F,2023-02-17,Regular
6146,36,M,2023-10-11,Regular
6147,40,F,2023-11-29,Regular
6148,34,M,2023-10-29,Occasional
6149,18,M,2023-09-05,Regular
6150,43,M,2023-04-10,Regular
6151,68,F,2023-10-29,Regular
6152,26,M,2023-01-18,High_Value
6153,28,M,2023-08-23,Occasional
6154,26,F,2023-04-04,High_Value
6155,50,F,2023-06-18,Bargain_Hunter
6156,46,F,2023-08-13,Occasional
6157,37,F,2023-01-11,Bargain_Hunter
6158,26,M,2023-08-12,Regular
6159,41,F,2023-08-05,Regular
6160,18,M,2023-01-07,Bargain_Hunter
6161,42,F,2023-07-09,Regular
6162,53,M,2023-12-29,High_Value
6163,21,M,2023-05-25,High_Value
6164,18,F,2023-10-05,Regular
6165,63,F,2023-11-11,Occasional
6166,30,F,2023-11-13,Regular
6167,57,M,2023-07-08,Occasional
6168,37,M,2023-08-09,Regular
6169,37,M,2023-05-31,Occasional
6170,46,F,2023-10-01,Occasional
6171,26,F,2023-03-23,Regular
6172,41,F,2023-01-08,Occasional
6173,34,F,2023-10-13,Occasional
6174,20,M,2023-08-30,Occasional
6175,45,F,2023-11-11,High_Value
6176,36,M,2023-07-09,Occasional
6177,37,F,2023-04-03,Regular
6178,21,M,2023-10-19,Regular
6179,63,F,2023-01-12,Occasional
6180,53,M,2023-03-06,High_Value
6181,54,M,2023-03-09,Regular
6182,35,F,2023-08-21,Occasional
6183,18,M,2023-07-14,High_Value
6184,69,M,2023-10-11,Bargain_Hunter
6185,39,F,2023-03-13,Bargain_Hunter
6186,28,F,2023-07-04,Regular
6187,46,F,2023-03-02,Regular
6188,57,F,2023-05-29,Occasional
6189,39,M,2023-09-07,Regular
6190,59,M,2023-02-08,High_Value
6191,56,M,2023-05-24,High_Value
6192,23,F,2023-03-12,Regular
6193,29,M,2023-03-25,High_Value
6194,54,F,2023-06-21,Occasional
6195,18,M,2023-08-19,High_Value
6196,37,F,2023-07-07,Regular
6197,18,M,2023-02-23,Occasional
6198,32,F,2023-12-15,Regular
6199,35,F,2023-01-24,Regular
6200,34,M,2023-01-02,Occasional
6201,31,M,2023-03-06,Occasional
6202,23,F,2023-09-12,Occasional
6203,74,M,2023-01-26,High_Value
6204,68,F,2023-04-23,Bargain_Hunter
6205,22,F,2023-07-29,Regular
6206,63,M,2023-08-24,Regular
6207,34,M,2023-05-23,Occasional
6208,41,F,2023-04-01,Occasional
6209,39,F,2023-05-24,High_Value
6210,30,M,2023-09-06,Occasional
6211,54,M,2023-03-24,Occasional
6212,41,F,2023-05-04,High_Value
6213,32,F,2023-02-07,Regular
6214,20,F,2023-01-04,Regular
6215,26,M,2023-06-29,Bargain_Hunter
6216,18,M,2023-02-16,High_Value
6217,40,F,2023-01-01,Occasional
6218,22,F,2023-02-25,Bargain_Hunter
6219,36,M,2023-06-11,Regular
6220,60,M,2023-01-23,Occasional
6221,57,M,2023-08-14,High_Value
6222,39,M,2023-04-13,High_Value
6223,38,F,2023-02-06,Occasional
6224,68,F,2023-12-15,High_Value
6225,47,F,2023-05-12,Bargain_Hunter
6226,35,M,2023-09-16,Occasional
6227,18,F,2023-10-15,Occasional
6228,45,F,2023-04-27,Occasional
6229,52,M,2023-10-18,Occasional
6230,30,F,2023-10-31,Occasional
6231,44,M,2023-07-31,Regular
6232,34,F,2023-05-23,Bargain_Hunter
6233,37,M,2023-07-31,Occasional
6234,18,M,2023-11-16,Occasional
6235,36,M,2023-08-31,Regular
6236,54,F,2023-10-03,High_Value
6237,30,M,2023-01-19,Regular
6238,40,M,2023-03-20,Regular
6239,28,F,2023-04-24,Occasional
6240,45,M,2023-08-28,Bargain_Hunter
6241,36,M,2023-07-04,Regular
6242,25,M,2023-06-22,Bargain_Hunter
6243,59,M,2023-08-04,Occasional
6244,53,F,2023-05-20,Bargain_Hunter
6245,30,F,2023-01-20,Occasional
6246,47,F,2023-04-10,Occasional
6247,48,M,2023-05-09,Bargain_Hunter
6248,49,M,2023-10-08,Regular
6249,18,M,2023-06-12,Occasional
6250,55,F,2023-11-19,Bargain_Hunter
6251,31,F,2023-07-27,Bargain_Hunter
6252,34,M,2023-06-19,Regular
6253,79,F,2023-08-16,Bargain_Hunter
6254,44,M,2023-07-21,Regular
6255,34,F,2023-06-30,High_Value
6256,18,F,2023-03-23,Regular
6257,60,M,2023-01-05,Occasional
6258,19,F,2023-06-16,High_Value
6259,24,F,2023-11-19,Occasional
6260,35,M,2023-12-08,Bargain_Hunter
6261,61,M,2023-04-30,High_Value
6262,51,M,2023-02-21,Regular
6263,37,F,2023-02-18,Occasional
6264,44,M,2023-03-14,Regular
6265,30,F,2023-12-27,Bargain_Hunter
6266,42,F,2023-01-28,Occasional
6267,41,M,2023-03-28,Occasional
6268,54,F,2023-11-14,Regular
6269,54,M,2023-06-11,Occasional
6270,47,F,2023-12-24,Bargain_Hunter
6271,34,M,2023-01-01,Bargain_Hunter
6272,51,M,2023-04-04,Regular
6273,38,F,2023-10-17,Regular
6274,23,M,2023-01-06,Regular
6275,33,F,2023-12-25,Bargain_Hunter
6276,41,M,2023-06-13,High_Value
6277,53,M,2023-04-04,Bargain_Hunter
6278,37,F,2023-12-02,Occasional
6279,21,F,2023-08-14,Occasional
6280,40,F,2023-01-17,Regular
6281,41,M,2023-09-10,High_Value
6282,42,F,2023-12-27,Regular
6283,53,M,2023-08-26,Occasional
6284,55,M,2023-07-01,Occasional
6285,31,F,2023-11-26,High_Value
6286,30,M,2023-12-08,Occasional
6287,24,M,2023-01-25,High_Value
6288,50,F,2023-05-28,Bargain_Hunter
6289,61,M,2023-06-05,Occasional
6290,35,M,2023-04-15,Occasional
6291,36,M,2023-01-02,Regular
6292,62,M,2023-01-17,Bargain_Hunter
6293,47,F,2023-01-24,Occasional
6294,46,F,2023-02-02,High_Value
6295,22,F,2023-11-17,Occasional
6296,50,M,2023-04-24,Bargain_Hunter
6297,26,F,2023-11-12,Occasional
6298,22,M,2023-10-07,Regular
6299,34,M,2023-07-11,Occasional
6300,31,F,2023-03-17,High_Value
6301,36,F,2023-02-06,High_Value
6302,18,F,2023-09-07,Occasional
6303,54,M,2023-11-26,High_Value
6304,56,F,2023-10-08,High_Value
6305,18,F,2023-08-13,Regular
6306,54,M,2023-12-23,Bargain_Hunter
6307,27,F,2023-09-14,Regular
6308,52,M,2023-04-22,Occasional
6309,38,F,2023-06-07,Occasional
6310,40,F,2023-04-26,High_Value
6311,37,F,2023-09-09,Regular
6312,58,M,2023-06-21,Regular
6313,21,M,2023-03-24,Occasional
6314,49,M,2023-02-07,Regular
6315,56,F,2023-06-10,Regular
6316,50,F,2023-04-05,Regular
6317,74,F,2023-10-03,Regular
6318,32,M,2023-11-18,Regular
6319,54,M,2023-04-23,Occasional
6320,38,F,2023-06-19,Bargain_Hunter
6321,58,M,2023-01-08,Occasional
6322,39,M,2023-10-20,High_Value
6323,34,F,2023-12-13,High_Value
6324,59,M,2023-01-03,Occasional
6325,32,F,2023-09-19,Regular
6326,18,M,2023-03-19,Bargain_Hunter
6327,32,M,2023-02-15,Regular
6328,49,F,2023-04-23,Occasional
6329,60,M,2023-05-25,Bargain_Hunter
6330,41,F,2023-08-22,Regular
6331,59,F,2023-06-15,Bargain_Hunter
6332,19,M,2023-02-14,Regular
6333,33,F,2023-06-09,Regular
6334,35,M,2023-04-29,Bargain_Hunter
6335,38,M,2023-08-03,Occasional
6336,41,M,2023-01-05,Bargain_Hunter
6337,50,M,2023-08-23,Regular
6338,33,M,2023-02-09,Regular
